2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,MINS 311 LAB MECHANICAL & MECHATRONICS,,,MINS 311 LAB ELECTRICAL & TELE
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,MINS 411 LAB,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/008,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,EEEN 311 LAB ELECTRICAL,,EEEN 211 LAB GROUP H,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,EEEN 211 LAB GROUP J,,
1300-1350,,,,,EEEN 211 LAB GROUP I
1400-1450,,,,,
1500-1550,,,EEEN 311 MECHANICAL & COMP & TELE,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/ 018,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,TELE 522 LAB,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,TELE 511 LAB
1500-1550,TELE 513 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/010,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,MECE 311 LAB MECHANICAL & MECHATRONICS
1100-1150,,,,,
1200-1250,MECE 412 LAB,,MECE 311 LAB MINING & GEOLOGICAL,MECE 312 LAB CHEMICAL,
1300-1350,,,,,
1400-1450,,MECE 312 LAB MECHANICAL,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/017,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,MINE 414 LAB,,MINE 515 LAB,MINE 415 LAB,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,GLEN 514 LAB,,,,
1200-1250,,,MINE 523 LAB,MINE 416 LAB,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,MINE 511 LAB,GLEN 313 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/114,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,EEEN 411 LAB ELECTRICAL & MECHANICAL,EEEN 519 LAB
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,EEEN 414 LAB MECHATRONICS,,,
1200-1250,EEEN 411 LAB MECHATRONICS & COMPUTER AND TELE,,,,
1300-1350,,,,CTEN 512 LAB,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/019,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,MINE 513 LAB,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,MECE 313 LAB,,,MINE 512 LAB,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,MINE 514 LAB
1500-1550,,,MINE 413 LAB,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 102/019,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,BIOL 304 LAB,BIOL 402 LAB
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,BIOL 204 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - SOIL SCIENCE SEDIMENTOLOGY LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,ENVS 403 LAB,ENVS 401 LAB,GEOL 201 LAB SCIENCE GROUP,ENVS 6104 LAB,ENVS 301 LAB
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,GEOL 201 LAB ENGINEERING GROUP,
1200-1250,GEOL 201 LAB ENGINEERING GROUP,,,,
1300-1350,,GEOL 307 LAB SCIENCE GROUPS,GEOL 307 LAB YEAR 4 GEOLOGICAL,,
1400-1450,,,,,
1500-1550,ENVS 407 LAB,,,,GEOL 201 LAB SCIENCE GROUP
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PETROLOGY/MINERALOGY LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,GEOL 403 LAB,,,,GEOL 301 LAB
0900-0950,,,,GLEN 418 LAB,
1000-1050,,,,,
1100-1150,GEOL 207 LAB,,,GLEN 311 LAB,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - GENERAL ENVIRONMENTAL SCIENCE LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,GEOL 405 LAB Y5 GEOLOGICAL,GEOL 621 LAB,,GEOL 303 LAB,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,GEOL 611 LAB,ENVS 405 LAB,
1200-1250,,GEOL 405 LAB Y4 EARTH & GEOLOGY,,,
1300-1350,GEOL 601 LAB,,,,GEOL 615 LAB
1400-1450,,,GEOL 623 LAB,,
1500-1550,GEOL 305 LAB,GEOL 625 LAB,,GEOL 613 LAB,ENVS 6102 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - GIS AND REMOTE SENSING LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,ENVS 305 LAB,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - CHEMISTRY PREFAB 5/6,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,CHEM 101 LAB GROUP INFORMATION SYSTEMS & COMPUTER SCIENCE,,CHEM 101 LAB GROUP EARTH & GEOLOGY,,CHEM 101 LAB GROUP MATHS & STATS
0900-0950,,,,,
1000-1050,,,,,
1100-1150,CHEM 101 LAB GROUP INDUSTRIAL,CHEM 101 LAB GROUP BIOLOGY,,CHEM 101 LAB GROUP MINING & GEOLOGICAL,CHEM 101 LAB GROUP FORENSIC & PA CHEM
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,"CHEM 101 LAB GROUP CHEMICAL, MATERIALS",CHEM 101 LAB GROUP ENV SC & PHYSICS,CHEM 101 LAB GROUP ELECTRICAL & MECHATRONICS,CHEM 101 LAB GROUP MECHANICAL,CHEM 101 LAB GROUP CIVIL & COMP & TELE
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS YEAR 1 LAB A,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,PHYS 101 LAB GROUP FORENSICS & PA CHEM,,,,
0900-0950,,,,,PHYS 101 LAB GROUP PHYSICS & ENV SC
1000-1050,,PHYS 101 LAB GROUP STATS,,,
1100-1150,PHYS 101 LAB GROUP MECHATRONICS,,,,
1200-1250,,,,,COMP 101 LAB GROUP BIOLOGY 1
1300-1350,,PHYS 101 LAB GROUP EARTH,,,
1400-1450,,,,,
1500-1550,PHYS 101 LAB GROUP MINING & GEOLOGICAL,,PHYS 101 LAB GROUP COMP & TELE,PHYS 101 LAB GROUP CIVIL,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS YEAR 1 LAB B,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,PHYS 101 LAB GROUP INFORMATION SYSTEMS & COMPUTER SCIENCE,,PHYS 101 LAB GROUP BIOLOGY
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,PHYS 101 LAB GROUP GEOLOGY,,,
1200-1250,,,,,
1300-1350,,,,,"PHYS 101 LAB GROUP CHEMICAL, MATERIALS"
1400-1450,,PHYS 101 LAB GROUP MATHS,PHYS 101 LAB GROUP MECHANICAL,,
1500-1550,PHYS 101 LAB GROUP ELECTRICAL,,,PHYS 101 LAB GROUP INDUSTRIAL,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS YEAR 4 LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,PHYS 411 LECTURE,PHYS 411 LAB,PHYS 404 LAB,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,PHYS 403 LAB 2,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,PHYS 403 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - B5/G21,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,BIOL 601 LAB,,
0900-0950,,,,,
1000-1050,,,,BIOL 201 LAB,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,BIOL 314 LAB,,BIOL 602 LAB,
1400-1450,,,BIOL 305 LAB,,
1500-1550,BIOL 313 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - B5/G10,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,BIOL 101 LAB GROUP E,,BIOL 101 LAB GROUP D,,BIOL 101 LAB GROUP B
0900-0950,,,,,
1000-1050,,BIOL 101 LAB GROUP F,,,
1100-1150,,,,BIOL 603 LAB,
1200-1250,,,,,
1300-1350,,,,,BIOL 101 LAB GROUP C
1400-1450,,,,,
1500-1550,,BIOL 101 LAB GROUP A,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/020 ELECTRONICS PROJECT WORKSHOP,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,EEEN 313 LAB,EEEN 211 LAB GROUP K,,EEEN 413 LAB
0900-0950,,,,,
1000-1050,,,,CTEN 511/MINS 511 LAB,
1100-1150,,,EEEN 314 LAB,,
1200-1250,EEEN 412 LAB ELECTRICAL,,,,
1300-1350,,,,,EEEN 412 LAB MECHATRONICS
1400-1450,,,,,
1500-1550,,CTEN 415 LAB,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/102,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,ENER 411 LAB,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/011 ELECTRICAL WORKSHOP,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,EEEN 511 LAB,,,,
1000-1050,,EEEN 221 LAB MECHATRONICS,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,EEEN 221 LAB YEAR 3 MINING,,EEEN 414 LAB COMP & TELE AND ELECTRICAL,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - CHEMISTRY PREFAB 3/4,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,CHEM 403 LAB,
0900-0950,,,,,
1000-1050,CHEM 307 LAB,,,,
1100-1150,,,CHEM 302 LAB FORENSIC,CHEM 402 LAB,CHEM 303 LAB
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,CHEM 205 LAB GEOLOGY & EARTH,CHEM 302 LAB PA CHEM,,
1500-1550,,,,,CHEM 205 LAB PA CHEM & FORE
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - MAIN CHEMISTRY LAB 22/24,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,CHEM 203 LAB BIOLOGY,CHEM 306 LAB,CHEM 309 LAB,CHEM 405 LAB
0900-0950,,,,,
1000-1050,,,,,
1100-1150,CHEM 203 LAB PA CHEMISTRY,,,,
1200-1250,,,CHEM 203 LAB FORENSIC,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,CHEM 407 LAB,CHEM 409 LAB,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - MAPROOM 1 (CIVIL),,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,CIVE 312 LAB,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,CIVE 411 LAB,CIVE 314 LAB,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,CIVE 315 LAB,
1500-1550,,,CIVE 416 LAB,,CIVE 311 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - MAPROOM 2 (CIVIL),,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,CIVE 414 LAB,,CIVE 415 LAB
1200-1250,,,,CIVE 412 LAB,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,CIVE 514 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - FORENSICS LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,FRSC 403 LAB,,,,FRSC 301 LAB
0900-0950,,,,,
1000-1050,,,FRSC 401 LAB,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - BLOCK 121/001,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,CHEE 210 LAB,,
0900-0950,,,,,
1000-1050,,CHEE 311 LAB,,,
1100-1150,CHEE 312 LAB,,CHEE 515 LAB,,CHEE 516 LAB
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,CHEE 517 LAB
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 121/002,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,CHEE 510 LAB,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,CHEE 310 LAB,,
1200-1250,,,,,
1300-1350,,CHEE 514 LAB,,,
1400-1450,,,MMEE 310 LAB,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 121/003,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,CHEE 512 LAB,CMME 511 LAB,,CHEE 412 LAB
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,CMME 510 LAB,
1200-1250,CHEE 415 LAB,,MMEE 410 LAB,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,MMEE 515 LAB,MMEE 415 LAB,,CHEE 414 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 121/004,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,CHEE 411 LAB,MMEE 411 LAB,
0900-0950,,,,,MMEE 313 LAB
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,MMEE 522 LAB,
1400-1450,,,,,
1500-1550,MMEE 413 LAB,,CHEE 413 LAB,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - ASTRONOMY LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,PHYS 412 LAB,
0900-0950,,,,,
1000-1050,,,,,PHYS 412 LECTURE
1100-1150,,,,,
1200-1250,,,,PHYS 311 Lecture,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,PHYS 311 LECTURE,,,
1600-1650,,,PHYS 412 Lecture,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
